sector,ruta,archivo,formato,tamano_mb,error_lectura,encoding,separador,crs,geometria,filas_totales,filas_muestra,columnas,n_unnamed,n_cols_vacias,filas_titulo_omitidas,pct_nulos_total,duplicados,columnas_territoriales,variables_numericas,variables_categoricas,variables_temporales,variables_espaciales,encoding_legacy,muestra_por_performance,bbox_fuera_bogota,problemas_detectados,capa_hoja
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,xlsx,11.236,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-01 TM Reporte de Validaciones Zonales Intervalo al 31 de Enero del 2026.xlsx,xlsx,11.236,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,xlsx,11.182,,,,,,,300.0,32.0,0,0,6,0.0,0.0,,29,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,xlsx,11.182,,,,,,,300.0,32.0,0,0,6,0.0,0.0,,29,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,xlsx,11.182,,,,,,,22.0,35.0,0,0,6,20.52,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-02 TM Reporte de Validaciones Zonales Intervalo al 28 de Febrero del 2026.xlsx,xlsx,11.182,,,,,,,11.0,32.0,0,0,0,28.12,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,xlsx,11.265,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,xlsx,11.265,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,xlsx,11.265,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-03 TM Reporte de Validaciones Zonales Intervalo al 31 de Marzo del 2026.xlsx,xlsx,11.265,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,xlsx,11.24,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,xlsx,11.24,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,xlsx,11.24,,,,,,,22.0,35.0,0,0,6,15.84,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-04 TM Reporte de Validaciones Zonales Intervalo al 30 de Abril del 2026.xlsx,xlsx,11.24,,,,,,,11.0,32.0,0,0,0,27.84,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,xlsx,11.261,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,xlsx,11.261,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,xlsx,11.261,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-05 TM Reporte de Validaciones Zonales Intervalo al 31 de Mayo del 2026.xlsx,xlsx,11.261,,,,,,,11.0,32.0,0,0,0,27.56,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,xlsx,11.207,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,xlsx,11.207,,,,,,,300.0,34.0,0,0,6,0.0,0.0,,31,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,xlsx,11.207,,,,,,,22.0,35.0,0,0,6,15.84,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-06 TM Reporte de Validaciones Zonales Intervalo al 30 de Junio del 2026.xlsx,xlsx,11.207,,,,,,,11.0,32.0,0,0,0,27.84,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,xlsx,11.25,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,xlsx,11.25,,,,,,,300.0,35.0,0,0,6,0.0,0.0,,32,3,0,0,False,True,False,"encabezado_detectado, sin_columna_territorial, muestra_por_performance",Resumen Operador Ruta Intervalo
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,xlsx,11.25,,,,,,,22.0,35.0,0,0,6,13.51,2.0,,32,3,0,0,False,True,False,"encabezado_detectado, duplicados, sin_columna_territorial, muestra_por_performance",Resumen Perfil Tarjeta
raw,raw\MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,MOVILIDAD\Validaciones\2026-Zonal-07 TM Reporte de Validaciones Zonales Intervalo al 31 de Julio del 2026.xlsx,xlsx,11.25,,,,,,,11.0,32.0,0,0,0,27.27,2.0,,0,32,0,0,False,True,False,"duplicados, sin_columna_territorial, muestra_por_performance",Validador Reporte
raw,raw\MOVILIDAD\zonas_zat.geojson,MOVILIDAD\zonas_zat.geojson,geojson,26.078,,,,EPSG:4326,MultiPolygon,2356.0,2356.0,6.0,0,0,0,0.0,0.0,,4,0,0,0,False,False,True,"sin_columna_territorial, bbox_fuera_bogota",
raw,raw\PARTICIPACION_CIUDADANA\pqr_bogota_te_escucha_por_localidad.csv,PARTICIPACION_CIUDADANA\pqr_bogota_te_escucha_por_localidad.csv,csv,0.004,,utf-8,",",,,,20.0,10.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",2,6,0,0,False,False,False,sin_alertas,
raw,raw\SALUD\capacidad_camas_asistencial_localidad.csv,SALUD\capacidad_camas_asistencial_localidad.csv,csv,0.002,,utf-8,",",,,,20.0,9.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",4,3,0,0,False,False,False,sin_alertas,
raw,raw\SALUD\ips_sds.gpkg,SALUD\ips_sds.gpkg,gpkg,1.32,,,,EPSG:4326,Point,2900.0,500.0,27.0,0,0,0,0.0,0.0,barrio,1,23,0,0,False,False,False,sin_alertas,ips
raw,raw\SALUD\osb_ofertasrv-ips-urgencias.csv,SALUD\osb_ofertasrv-ips-urgencias.csv,csv,0.015,,latin-1,;,,,,84.0,11.0,0,0,0,0.11,0.0,,2,4,0,2,True,False,False,"sin_columna_territorial, encoding_legacy",
raw,raw\SALUD\osb_tiporazoncamas.csv,SALUD\osb_tiporazoncamas.csv,csv,0.002,,latin-1,;,,,,58.0,4.0,0,0,0,18.1,8.0,,1,3,0,0,True,False,False,"duplicados, sin_columna_territorial, encoding_legacy",
raw,raw\SEGURIDAD\Cuadrante de Policía. Bogotá D.C.csv,SEGURIDAD\Cuadrante de Policía. Bogotá D.C.csv,csv,1.304,"utf-8-sig/,: UnicodeDecodeError | utf-8-sig/;: UnicodeDecodeError | sniff: ValueError",,,,,,,,0,0,0,,,,0,0,0,0,False,False,False,"error_lectura, sin_columna_territorial",
raw,raw\SEGURIDAD\Cuadrante de Policía. Bogotá D.C_20260731.csv,SEGURIDAD\Cuadrante de Policía. Bogotá D.C_20260731.csv,csv,1.303,sniff: ValueError,,,,,,,,0,0,0,,,,0,0,0,0,False,False,False,"error_lectura, sin_columna_territorial",
raw,raw\SEGURIDAD\delitos_alto_impacto_localidad_2024_2026.csv,SEGURIDAD\delitos_alto_impacto_localidad_2024_2026.csv,csv,0.002,,utf-8,",",,,,20.0,10.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",5,3,0,0,False,False,False,sin_alertas,
raw,raw\SERVICIOS_PUBLICOS\cobertura_conectividad_tic_localidad.csv,SERVICIOS_PUBLICOS\cobertura_conectividad_tic_localidad.csv,csv,0.002,,utf-8,",",,,,20.0,8.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",3,3,0,0,False,False,False,sin_alertas,
raw,raw\SERVICIOS_PUBLICOS\eaab_calidad_agua_irca_localidad.csv,SERVICIOS_PUBLICOS\eaab_calidad_agua_irca_localidad.csv,csv,0.003,,utf-8,",",,,,20.0,8.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",3,3,0,0,False,False,False,sin_alertas,
raw,raw\SERVICIOS_PUBLICOS\eaab_cobertura_acueducto_localidad.csv,SERVICIOS_PUBLICOS\eaab_cobertura_acueducto_localidad.csv,csv,0.003,,utf-8,",",,,,20.0,10.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",4,4,0,0,False,False,False,sin_alertas,
raw,raw\SERVICIOS_PUBLICOS\uaesp_alumbrado_publico_localidad.csv,SERVICIOS_PUBLICOS\uaesp_alumbrado_publico_localidad.csv,csv,0.002,,utf-8,",",,,,20.0,9.0,0,0,0,0.0,0.0,"codigo_localidad, nombre_localidad",4,3,0,0,False,False,False,sin_alertas,
